,random_right,random_bottom,center_bottom,center_right,random_up,random_left,center_left,center_up
65683,10,10,11,10,22,4,4,21
65684,9,8,11,10,13,2,4,21
65685,11,23,11,10,9,3,4,21
65686,1,25,11,10,7,0,4,21
65687,10,6,11,10,26,1,4,21
65688,11,1,11,10,31,0,4,21
65689,1,8,11,10,24,17,4,21
65690,16,0,11,10,2,2,4,21
65691,2,26,11,10,6,0,4,21
65692,12,5,11,10,27,0,4,21
65693,0,7,11,10,25,18,4,21
65694,19,30,11,10,2,0,4,21
65695,0,22,11,10,10,14,4,21
65696,8,6,11,10,6,10,4,21
65697,6,22,11,10,1,12,4,21
65698,0,8,11,10,24,18,4,21
65699,5,17,11,10,7,13,4,21
65700,15,10,11,10,22,0,4,21
65701,3,4,11,10,8,2,4,21
65702,4,3,11,10,9,1,4,21
65703,0,15,11,10,11,0,4,21
65704,9,10,11,10,16,0,4,21
65705,8,4,11,10,2,0,4,21
65706,0,30,11,10,2,18,4,21
65707,8,3,11,10,3,0,4,21
65708,1,9,11,10,23,17,4,21
65709,1,16,11,10,16,4,4,21
65710,0,13,11,10,19,18,4,21
65711,4,2,11,10,10,1,4,21
65712,13,25,11,10,1,0,4,21
65713,0,10,11,10,22,18,4,21
65714,12,6,11,10,0,0,4,21
65715,11,21,11,10,11,3,4,21
65716,1,28,11,10,4,0,4,21
65717,5,17,11,10,15,0,4,21
65718,1,7,11,10,5,10,4,21
65719,1,3,11,10,9,10,4,21
65720,17,32,11,10,0,1,4,21
65721,4,3,11,10,9,10,4,21
65722,11,5,11,10,1,1,4,21
65723,4,4,11,10,8,10,4,21
65724,1,17,11,10,15,17,4,21
65725,12,7,11,10,25,0,4,21
65726,4,4,11,10,28,14,4,21
65727,3,6,11,10,1,0,4,21
65728,2,19,11,10,13,3,4,21
65729,11,0,11,10,12,1,4,21
65730,2,13,11,10,19,3,4,21
65731,4,3,11,10,9,1,4,21
65732,3,14,11,10,7,2,4,21
65733,11,10,11,10,22,3,4,21
65734,18,30,11,10,2,0,4,21
65735,0,0,11,10,32,18,4,21
65736,5,16,11,10,16,0,4,21
65737,1,8,11,10,16,13,4,21
65738,11,12,11,10,20,3,4,21
65739,1,13,11,10,11,13,4,21
65740,10,5,11,10,1,2,4,21
65741,7,10,11,10,2,1,4,21
65742,7,29,11,10,3,11,4,21
65743,15,10,11,10,22,0,4,21
65744,2,10,11,10,13,12,4,21
65745,5,20,11,10,4,13,4,21
65746,1,19,11,10,13,4,4,21
65747,8,1,11,10,5,0,4,21
65748,0,24,11,10,8,18,4,21
65749,10,2,11,10,30,1,4,21
65750,15,12,11,10,20,0,4,21
65751,1,0,11,10,32,17,4,21
65752,0,16,11,10,16,18,4,21
65753,0,23,11,10,9,14,4,21
65754,1,9,11,10,15,13,4,21
65755,1,11,11,10,13,13,4,21
65756,11,2,11,10,0,1,4,21
65757,2,7,11,10,16,12,4,21
65758,10,12,11,10,20,4,4,21
65759,0,17,11,10,15,18,4,21
65760,17,30,11,10,2,1,4,21
65761,7,25,11,10,7,11,4,21
65762,3,4,11,10,3,0,4,21
65763,7,29,11,10,3,11,4,21
65764,3,3,11,10,4,0,4,21
65765,3,3,11,10,4,0,4,21
65766,7,12,11,10,0,1,4,21
65767,0,18,11,10,14,18,4,21
65768,1,12,11,10,20,17,4,21
65769,8,1,11,10,31,3,4,21
65770,3,6,11,10,1,0,4,21
65771,2,9,11,10,23,16,4,21
65772,3,16,11,10,5,2,4,21
65773,13,12,11,10,20,1,4,21
65774,1,6,11,10,18,13,4,21
65775,3,3,11,10,4,0,4,21
65776,3,9,11,10,23,11,4,21
65777,3,5,11,10,7,2,4,21
65778,12,8,11,10,24,0,4,21
65779,10,6,11,10,26,1,4,21
65780,0,7,11,10,25,11,4,21
65781,0,30,11,10,2,18,4,21
65782,0,15,11,10,17,14,4,21
65783,2,28,11,10,4,16,4,21
65784,0,6,11,10,26,18,4,21
65785,5,2,11,10,5,4,4,21
65786,0,18,11,10,14,18,4,21
65787,9,7,11,10,14,2,4,21
65788,0,17,11,10,15,14,4,21
65789,14,32,11,10,0,4,4,21
65790,0,24,11,10,8,14,4,21
65791,0,7,11,10,25,11,4,21
65792,11,6,11,10,0,1,4,21
65793,6,2,11,10,24,0,4,21
65794,3,7,11,10,5,2,4,21
65795,2,5,11,10,18,12,4,21
65796,12,20,11,10,1,2,4,21
65797,6,17,11,10,6,12,4,21
65798,0,0,11,10,32,18,4,21
65799,9,0,11,10,2,4,4,21
65800,2,26,11,10,6,16,4,21
65801,4,16,11,10,16,1,4,21
65802,4,9,11,10,3,10,4,21
65803,12,7,11,10,25,0,4,21
65804,1,10,11,10,22,17,4,21
65805,0,15,11,10,17,14,4,21
65806,4,15,11,10,17,1,4,21
65807,14,9,11,10,23,0,4,21
65808,0,17,11,10,15,18,4,21
65809,7,8,11,10,24,4,4,21
65810,5,1,11,10,6,4,4,21
65811,10,21,11,10,11,4,4,21
65812,2,17,11,10,15,3,4,21
65813,6,16,11,10,16,0,4,21
65814,2,27,11,10,5,16,4,21
65815,1,25,11,10,7,17,4,21
65816,12,0,11,10,12,0,4,21
65817,2,22,11,10,10,0,4,21
65818,12,1,11,10,1,0,4,21
65819,4,1,11,10,11,10,4,21
65820,13,9,11,10,23,1,4,21
65821,1,0,11,10,32,17,4,21
65822,0,24,11,10,8,1,4,21
65823,0,20,11,10,12,14,4,21
65824,7,28,11,10,4,11,4,21
65825,6,12,11,10,0,2,4,21
65826,0,28,11,10,4,18,4,21
65827,6,0,11,10,6,2,4,21
65828,1,12,11,10,12,13,4,21
65829,9,11,11,10,15,0,4,21
65830,6,1,11,10,5,2,4,21
65831,15,31,11,10,1,3,4,21
65832,6,19,11,10,13,0,4,21
65833,1,11,11,10,13,13,4,21
65834,6,18,11,10,5,12,4,21
65835,5,1,11,10,0,13,4,21
65836,7,11,11,10,1,1,4,21
65837,0,32,11,10,0,18,4,21
65838,1,15,11,10,17,17,4,21
65839,2,26,11,10,6,0,4,21
65840,1,24,11,10,8,17,4,21
65841,0,25,11,10,7,18,4,21
65842,0,6,11,10,26,18,4,21
65843,4,6,11,10,6,1,4,21
65844,3,2,11,10,5,0,4,21
65845,4,2,11,10,10,10,4,21
65846,4,26,11,10,6,14,4,21
65847,8,5,11,10,27,3,4,21
65848,11,22,11,10,10,3,4,21
65849,12,2,11,10,30,0,4,21
65850,8,6,11,10,6,10,4,21
65851,2,14,11,10,18,3,4,21
65852,0,0,11,10,32,18,4,21
65853,14,32,11,10,0,4,4,21
65854,12,4,11,10,28,0,4,21
65855,15,20,11,10,12,0,4,21
65856,3,4,11,10,3,0,4,21
65857,1,9,11,10,15,13,4,21
65858,1,14,11,10,10,13,4,21
65859,7,2,11,10,4,1,4,21
65860,1,2,11,10,10,10,4,21
65861,10,4,11,10,28,1,4,21
65862,12,20,11,10,1,2,4,21
65863,0,24,11,10,8,14,4,21
65864,2,1,11,10,22,12,4,21
65865,16,0,11,10,2,2,4,21
65866,6,9,11,10,3,2,4,21
65867,5,23,11,10,1,13,4,21
65868,0,30,11,10,2,18,4,21
65869,11,24,11,10,8,3,4,21
65870,2,1,11,10,22,12,4,21
65871,2,22,11,10,10,16,4,21
65872,2,1,11,10,11,4,4,21
65873,2,14,11,10,18,16,4,21
65874,8,10,11,10,2,0,4,21
65875,18,30,11,10,2,0,4,21
65876,5,13,11,10,19,0,4,21
65877,3,1,11,10,6,0,4,21
65878,2,13,11,10,19,3,4,21
65879,12,0,11,10,2,0,4,21
65880,15,32,11,10,0,3,4,21
65881,1,9,11,10,23,17,4,21
65882,2,10,11,10,22,16,4,21
65883,2,29,11,10,3,0,4,21
65884,1,7,11,10,5,10,4,21
65885,13,2,11,10,0,0,4,21
65886,14,32,11,10,0,4,4,21
65887,1,8,11,10,24,17,4,21
65888,2,14,11,10,18,16,4,21
65889,13,21,11,10,11,1,4,21
65890,6,6,11,10,20,0,4,21
65891,1,10,11,10,14,13,4,21
65892,0,23,11,10,9,14,4,21
65893,13,1,11,10,1,0,4,21
65894,7,28,11,10,4,11,4,21
65895,2,28,11,10,4,16,4,21
65896,1,20,11,10,12,17,4,21
65897,1,18,11,10,14,17,4,21
65898,0,22,11,10,10,1,4,21
65899,12,5,11,10,1,0,4,21
65900,1,32,11,10,0,17,4,21
65901,5,19,11,10,13,0,4,21
65902,9,12,11,10,14,0,4,21
65903,16,1,11,10,1,2,4,21
65904,6,3,11,10,3,2,4,21
65905,6,17,11,10,6,12,4,21
65906,2,1,11,10,22,12,4,21
65907,15,12,11,10,20,0,4,21
65908,3,5,11,10,2,0,4,21
65909,12,0,11,10,2,0,4,21
65910,2,12,11,10,20,16,4,21
65911,6,11,11,10,1,2,4,21
65912,3,7,11,10,0,0,4,21
65913,2,10,11,10,22,16,4,21
65914,12,0,11,10,12,0,4,21
65915,13,9,11,10,23,1,4,21
65916,3,1,11,10,6,0,4,21
65917,0,4,11,10,28,18,4,21
65918,5,0,11,10,1,13,4,21
65919,2,9,11,10,23,16,4,21
65920,4,29,11,10,3,14,4,21
65921,2,5,11,10,18,12,4,21
65922,13,21,11,10,11,1,4,21
65923,2,15,11,10,8,12,4,21
65924,8,7,11,10,5,10,4,21
65925,2,16,11,10,16,16,4,21
65926,14,9,11,10,23,0,4,21
65927,0,29,11,10,3,4,4,21
65928,0,21,11,10,11,14,4,21
65929,1,22,11,10,10,0,4,21
65930,5,3,11,10,9,0,4,21
65931,6,19,11,10,13,0,4,21
65932,4,6,11,10,6,1,4,21
65933,1,32,11,10,0,17,4,21
65934,2,12,11,10,20,16,4,21
65935,5,13,11,10,19,0,4,21
65936,0,11,11,10,21,14,4,21
65937,1,24,11,10,8,0,4,21
65938,4,5,11,10,7,1,4,21
65939,6,0,11,10,6,2,4,21
65940,4,0,11,10,12,10,4,21
65941,6,8,11,10,18,0,4,21
65942,1,28,11,10,4,0,4,21
65943,15,21,11,10,11,0,4,21
65944,8,11,11,10,1,10,4,21
65945,5,17,11,10,15,0,4,21
65946,5,20,11,10,4,13,4,21
65947,4,1,11,10,11,10,4,21
65948,9,0,11,10,12,4,4,21
65949,9,23,11,10,3,0,4,21
65950,12,5,11,10,27,0,4,21
65951,10,5,11,10,27,1,4,21
65952,0,0,11,10,32,18,4,21
65953,18,31,11,10,1,0,4,21
65954,4,2,11,10,10,1,4,21
65955,1,22,11,10,10,0,4,21
65956,4,3,11,10,9,1,4,21
65957,3,17,11,10,4,2,4,21
65958,7,29,11,10,3,11,4,21
65959,1,29,11,10,3,0,4,21
65960,8,5,11,10,27,3,4,21
65961,7,32,11,10,0,11,4,21
65962,13,20,11,10,12,1,4,21
65963,1,6,11,10,26,17,4,21
65964,3,21,11,10,11,11,4,21
65965,9,23,11,10,3,0,4,21
65966,2,3,11,10,9,4,4,21
65967,14,31,11,10,1,4,4,21
65968,2,4,11,10,8,4,4,21
65969,5,8,11,10,4,0,4,21
65970,2,16,11,10,16,16,4,21
65971,11,21,11,10,11,3,4,21
65972,4,18,11,10,14,1,4,21
65973,7,6,11,10,26,4,4,21
65974,8,7,11,10,5,10,4,21
65975,12,1,11,10,31,0,4,21
65976,1,13,11,10,11,13,4,21
65977,5,14,11,10,18,0,4,21
65978,0,10,11,10,22,18,4,21
65979,5,14,11,10,18,0,4,21
65980,4,26,11,10,6,14,4,21
65981,4,2,11,10,30,14,4,21
65982,0,31,11,10,1,18,4,21
65983,0,16,11,10,10,0,4,21
65984,2,8,11,10,24,16,4,21
65985,9,2,11,10,19,2,4,21
65986,14,20,11,10,12,0,4,21
65987,5,19,11,10,13,0,4,21
65988,18,30,11,10,2,0,4,21
65989,7,1,11,10,31,4,4,21
65990,5,4,11,10,8,0,4,21
65991,5,3,11,10,9,0,4,21
65992,11,22,11,10,10,3,4,21
65993,9,6,11,10,1,4,4,21
65994,0,7,11,10,25,18,4,21
65995,11,8,11,10,24,0,4,21
65996,0,14,11,10,18,14,4,21
65997,5,3,11,10,9,0,4,21
65998,6,1,11,10,5,2,4,21
65999,0,17,11,10,15,18,4,21
66000,11,4,11,10,28,0,4,21
66001,7,12,11,10,0,1,4,21
66002,6,14,11,10,18,0,4,21
66003,9,3,11,10,18,2,4,21
66004,0,20,11,10,12,14,4,21
66005,2,5,11,10,18,12,4,21
66006,9,7,11,10,0,4,4,21
66007,2,7,11,10,5,4,4,21
66008,12,11,11,10,10,2,4,21
66009,10,8,11,10,24,1,4,21
66010,15,30,11,10,2,3,4,21
66011,12,1,11,10,31,0,4,21
66012,3,9,11,10,23,11,4,21
66013,13,25,11,10,1,0,4,21
66014,0,22,11,10,10,1,4,21
66015,3,22,11,10,10,11,4,21
66016,10,4,11,10,28,1,4,21
66017,17,32,11,10,0,1,4,21
66018,7,0,11,10,6,1,4,21
66019,1,13,11,10,11,13,4,21
66020,5,12,11,10,0,4,4,21
66021,0,7,11,10,25,11,4,21
66022,7,2,11,10,30,4,4,21
66023,0,17,11,10,9,0,4,21
66024,1,11,11,10,21,17,4,21
66025,1,14,11,10,10,13,4,21
66026,1,7,11,10,5,10,4,21
66027,14,25,11,10,7,4,4,21
66028,3,7,11,10,5,2,4,21
66029,8,3,11,10,3,0,4,21
66030,14,11,11,10,21,0,4,21
66031,1,24,11,10,8,0,4,21
66032,14,32,11,10,0,4,4,21
66033,1,7,11,10,17,13,4,21
66034,1,8,11,10,16,13,4,21
66035,5,18,11,10,14,0,4,21
66036,4,31,11,10,1,14,4,21
66037,9,2,11,10,0,4,4,21
66038,3,7,11,10,5,2,4,21
66039,2,11,11,10,21,16,4,21
66040,14,30,11,10,2,4,4,21
66041,1,10,11,10,22,17,4,21
66042,9,4,11,10,17,2,4,21
66043,12,4,11,10,28,0,4,21
66044,7,26,11,10,6,11,4,21
66045,11,22,11,10,10,3,4,21
66046,2,26,11,10,6,16,4,21
66047,11,10,11,10,22,3,4,21
66048,5,18,11,10,14,0,4,21
66049,7,11,11,10,1,1,4,21
66050,3,19,11,10,2,2,4,21
66051,6,21,11,10,2,12,4,21
66052,3,1,11,10,6,0,4,21
66053,0,22,11,10,10,18,4,21
66054,9,22,11,10,4,0,4,21
66055,2,7,11,10,16,12,4,21
66056,1,6,11,10,26,17,4,21
66057,0,24,11,10,8,14,4,21
66058,5,4,11,10,8,0,4,21
66059,2,25,11,10,7,0,4,21
66060,7,8,11,10,24,4,4,21
66061,12,20,11,10,1,2,4,21
66062,12,3,11,10,29,0,4,21
66063,3,19,11,10,2,2,4,21
66064,6,4,11,10,2,2,4,21
66065,2,26,11,10,6,16,4,21
66066,0,11,11,10,21,14,4,21
66067,3,4,11,10,3,0,4,21
66068,9,8,11,10,13,2,4,21
66069,1,26,11,10,6,0,4,21
66070,6,23,11,10,0,12,4,21
66071,1,6,11,10,6,10,4,21
66072,2,3,11,10,29,16,4,21
66073,3,5,11,10,2,0,4,21
66074,3,1,11,10,6,0,4,21
66075,2,5,11,10,27,16,4,21
66076,8,9,11,10,3,0,4,21
66077,1,16,11,10,16,17,4,21
66078,3,1,11,10,6,0,4,21
66079,9,21,11,10,5,0,4,21
66080,2,28,11,10,4,0,4,21
66081,7,4,11,10,2,1,4,21
66082,5,1,11,10,0,13,4,21
66083,5,10,11,10,2,4,4,21
66084,2,17,11,10,15,3,4,21
66085,3,6,11,10,1,0,4,21
66086,7,7,11,10,25,4,4,21
66087,2,15,11,10,17,3,4,21
66088,6,5,11,10,21,0,4,21
66089,8,10,11,10,2,0,4,21
66090,2,25,11,10,7,16,4,21
66091,2,7,11,10,5,4,4,21
66092,1,11,11,10,13,13,4,21
66093,0,28,11,10,4,1,4,21
66094,5,19,11,10,5,13,4,21
66095,14,20,11,10,12,0,4,21
66096,2,1,11,10,31,16,4,21
66097,1,4,11,10,8,10,4,21
66098,18,31,11,10,1,0,4,21
66099,13,20,11,10,12,1,4,21
66100,1,2,11,10,22,13,4,21
66101,8,1,11,10,31,3,4,21
66102,9,0,11,10,12,4,4,21
66103,5,2,11,10,10,0,4,21
66104,6,19,11,10,4,12,4,21
66105,1,10,11,10,14,13,4,21
66106,5,20,11,10,4,13,4,21
66107,9,21,11,10,5,0,4,21
66108,1,30,11,10,2,17,4,21
66109,1,27,11,10,5,17,4,21
66110,4,17,11,10,15,1,4,21
66111,8,8,23,0,24,3,1,9
66112,3,6,23,0,6,2,1,9
66113,2,9,23,0,23,16,1,9
66114,0,7,23,0,25,18,1,9
66115,6,6,23,0,20,0,1,9
66116,4,8,23,0,4,1,1,9
66117,3,5,23,0,2,0,1,9
66118,11,4,23,0,28,0,1,9
66119,8,4,23,0,2,0,1,9
66120,17,32,23,0,0,1,1,9
66121,11,2,23,0,30,0,1,9
66122,10,3,23,0,29,1,1,9
66123,1,4,23,0,28,17,1,9
66124,3,4,23,0,3,0,1,9
66125,0,11,23,0,21,14,1,9
66126,0,25,23,0,7,18,1,9
66127,2,24,23,0,8,16,1,9
66128,2,3,23,0,29,16,1,9
66129,1,7,23,0,25,17,1,9
66130,7,2,23,0,4,1,1,9
66131,1,15,23,0,9,13,1,9
66132,1,2,23,0,10,10,1,9
66133,1,11,23,0,21,17,1,9
66134,0,19,23,0,7,0,1,9
66135,1,25,23,0,7,17,1,9
66136,12,12,23,0,9,2,1,9
66137,11,20,23,0,12,3,1,9
66138,3,22,23,0,10,11,1,9
66139,0,25,23,0,7,18,1,9
66140,0,3,23,0,29,18,1,9
66141,8,0,23,0,12,10,1,9
66142,1,26,23,0,6,17,1,9
66143,6,3,23,0,3,2,1,9
66144,1,27,23,0,5,17,1,9
66145,5,2,23,0,5,4,1,9
66146,0,22,23,0,10,18,1,9
66147,15,21,23,0,11,0,1,9
66148,4,2,23,0,10,10,1,9
66149,11,1,23,0,31,0,1,9
66150,0,26,23,0,6,1,1,9
66151,4,28,23,0,4,14,1,9
66152,0,22,23,0,10,1,1,9
66153,5,9,23,0,3,4,1,9
66154,1,27,23,0,5,17,1,9
66155,9,24,23,0,2,0,1,9
66156,1,16,23,0,8,13,1,9
66157,12,0,23,0,2,0,1,9
66158,4,4,23,0,8,10,1,9
66159,5,3,23,0,9,0,1,9
66160,3,2,23,0,10,2,1,9
66161,4,18,23,0,14,1,1,9
66162,4,14,23,0,18,1,1,9
66163,2,2,23,0,21,12,1,9
66164,2,0,23,0,32,16,1,9
66165,11,22,23,0,10,3,1,9
66166,10,12,23,0,20,4,1,9
66167,6,8,23,0,18,0,1,9
66168,0,23,23,0,9,18,1,9
66169,15,20,23,0,12,0,1,9
66170,1,4,23,0,28,17,1,9
66171,4,27,23,0,5,14,1,9
66172,11,21,23,0,11,3,1,9
66173,2,15,23,0,17,16,1,9
66174,2,24,23,0,8,16,1,9
66175,16,0,23,0,2,2,1,9
66176,15,20,23,0,12,0,1,9
66177,2,19,23,0,13,16,1,9
66178,5,9,23,0,3,4,1,9
66179,3,20,23,0,12,11,1,9
66180,7,1,23,0,31,4,1,9
66181,4,6,23,0,6,1,1,9
66182,10,2,23,0,0,2,1,9
