,point_idx,dist_around,center_left,center_bottom,center_right,random_up,random_right,random_bottom,center_up,random_left,dist_index_sort
6341,63,8.485,2,9,12,9,3,3,12,2,19.0
6342,63,17.464,2,9,12,30,0,2,12,18,77.0
6343,63,17.263,2,9,12,0,13,26,12,0,76.0
6344,63,9.849,2,9,12,27,0,5,12,11,25.0
6345,63,25.612,2,9,12,3,0,29,12,18,96.0
6346,63,12.083,2,9,12,6,7,0,12,1,43.0
6347,63,12.369,2,9,12,11,15,21,12,0,46.0
6348,63,9.22,2,9,12,14,1,18,12,4,22.0
6349,63,15.811,2,9,12,18,1,14,12,17,66.0
6350,63,25.942,2,9,12,0,4,32,12,14,97.0
6351,63,4.123,2,9,12,19,4,13,12,1,6.0
6352,63,11.18,2,9,12,12,10,20,12,4,36.0
6353,63,26.401,2,9,12,2,0,30,12,18,98.0
6354,63,13.892,2,9,12,16,0,16,12,14,55.0
6355,63,16.155,2,9,12,17,1,15,12,17,71.0
6356,63,19.235,2,9,12,6,7,26,12,11,80.0
6357,63,20.248,2,9,12,6,5,18,12,13,83.0
6358,63,10.296,2,9,12,28,0,4,12,11,30.0
6359,63,16.763,2,9,12,28,0,4,12,18,74.0
6360,63,4.123,2,9,12,4,5,8,12,0,6.0
6361,63,14.866,2,9,12,3,7,3,12,1,59.0
6362,63,3.606,2,9,12,19,6,7,12,0,4.0
6363,63,20.616,2,9,12,4,8,8,12,10,84.0
6364,63,11.705,2,9,12,19,1,5,12,13,39.0
6365,63,16.031,2,9,12,22,0,10,12,18,69.0
6366,63,10.198,2,9,12,13,1,19,12,4,28.0
6367,63,11.0,2,9,12,1,12,20,12,2,34.0
6368,63,14.56,2,9,12,3,8,3,12,0,58.0
6369,63,18.358,2,9,12,14,0,18,12,18,78.0
6370,63,23.431,2,9,12,5,1,27,12,17,93.0
6371,63,10.817,2,9,12,17,3,15,12,11,32.0
6372,63,16.0,2,9,12,23,0,9,12,18,68.0
6373,63,13.601,2,9,12,0,5,1,12,13,53.0
6374,63,7.071,2,9,12,16,4,16,12,1,16.0
6375,63,21.26,2,9,12,7,2,25,12,16,86.0
6376,63,18.788,2,9,12,6,8,6,12,10,79.0
6377,63,16.031,2,9,12,7,15,25,12,3,69.0
6378,63,22.825,2,9,12,3,5,21,12,13,89.0
6379,63,7.071,2,9,12,8,4,4,12,1,16.0
6380,63,15.133,2,9,12,8,1,24,12,0,62.0
6381,63,12.53,2,9,12,17,1,7,12,13,47.0
6382,63,4.472,2,9,12,27,7,5,12,4,8.0
6383,63,12.083,2,9,12,18,1,6,12,13,43.0
6384,63,12.042,2,9,12,12,8,0,12,10,40.0
6385,63,12.649,2,9,12,5,8,1,12,0,48.0
6386,63,21.932,2,9,12,3,7,29,12,11,87.0
6387,63,15.232,2,9,12,29,2,3,12,16,64.0
6388,63,14.422,2,9,12,15,0,17,12,14,57.0
6389,63,23.345,2,9,12,0,12,2,12,0,92.0
6390,63,12.042,2,9,12,11,11,21,12,3,40.0
6391,63,16.553,2,9,12,3,5,4,12,4,72.0
6392,63,24.083,2,9,12,5,0,27,12,18,94.0
6393,63,1.0,2,9,12,13,9,8,12,2,0.0
6394,63,23.022,2,9,12,0,17,32,12,1,90.0
6395,63,11.402,2,9,12,12,9,0,12,4,37.0
6396,63,20.616,2,9,12,4,8,8,12,10,84.0
6397,63,22.204,2,9,12,5,3,2,12,0,88.0
6398,63,16.553,2,9,12,3,5,4,12,4,72.0
6399,63,9.849,2,9,12,27,0,5,12,11,25.0
6400,64,1.0,0,25,1,7,0,25,7,1,0.0
6401,64,14.318,0,25,1,0,8,12,7,0,46.0
6402,64,8.062,0,25,1,5,7,1,7,1,16.0
6403,64,12.0,0,25,1,7,6,16,7,12,32.0
6404,64,22.023,0,25,1,29,12,3,7,0,81.0
6405,64,16.401,0,25,1,0,4,12,7,10,58.0
6406,64,13.928,0,25,1,2,5,22,7,13,45.0
6407,64,8.062,0,25,1,14,1,18,7,4,16.0
6408,64,20.616,0,25,1,23,1,1,7,13,77.0
6409,64,12.53,0,25,1,13,3,19,7,11,35.0
6410,64,10.198,0,25,1,5,8,7,7,10,30.0
6411,64,20.518,0,25,1,22,0,10,7,14,76.0
6412,64,18.028,0,25,1,25,10,7,7,1,70.0
6413,64,14.56,0,25,1,21,10,11,7,4,48.0
6414,64,14.422,0,25,1,15,2,8,7,12,47.0
6415,64,4.0,0,25,1,11,14,21,7,0,3.0
6416,64,13.153,0,25,1,5,5,19,7,13,37.0
6417,64,15.811,0,25,1,16,1,8,7,13,52.0
6418,64,10.0,0,25,1,7,8,5,7,10,28.0
6419,64,23.77,0,25,1,9,2,3,7,4,88.0
6420,64,13.342,0,25,1,10,1,14,7,13,41.0
6421,64,10.296,0,25,1,10,0,16,7,0,31.0
6422,64,17.088,0,25,1,13,2,19,7,16,62.0
6423,64,9.434,0,25,1,6,6,0,7,2,24.0
6424,64,17.263,0,25,1,24,8,8,7,3,64.0
6425,64,17.029,0,25,1,24,10,8,7,1,61.0
6426,64,5.099,0,25,1,2,9,24,7,0,6.0
6427,64,19.105,0,25,1,20,0,12,7,14,72.0
6428,64,9.849,0,25,1,16,1,16,7,4,27.0
6429,64,13.153,0,25,1,9,12,12,7,2,37.0
6430,64,14.765,0,25,1,14,1,10,7,13,49.0
6431,64,7.071,0,25,1,0,11,6,7,1,12.0
6432,64,17.493,0,25,1,2,5,10,7,4,68.0
6433,64,8.602,0,25,1,6,7,0,7,1,19.0
6434,64,15.0,0,25,1,16,2,7,7,12,50.0
6435,64,19.235,0,25,1,16,1,16,7,17,74.0
6436,64,21.095,0,25,1,17,9,4,7,2,78.0
6437,64,4.0,0,25,1,7,14,25,7,4,3.0
6438,64,26.401,0,25,1,31,0,1,7,11,96.0
6439,64,13.153,0,25,1,9,1,15,7,13,37.0
6440,64,15.811,0,25,1,0,5,12,7,4,52.0
6441,64,17.464,0,25,1,24,7,8,7,4,65.0
6442,64,13.342,0,25,1,20,11,12,7,3,41.0
6443,64,27.203,0,25,1,29,2,3,7,16,98.0
6444,64,9.055,0,25,1,1,9,6,7,4,20.0
6445,64,15.811,0,25,1,0,5,12,7,4,52.0
6446,64,17.804,0,25,1,18,0,14,7,14,69.0
6447,64,3.0,0,25,1,10,1,22,7,0,2.0
6448,64,8.062,0,25,1,15,4,17,7,1,16.0
6449,64,7.071,0,25,1,0,17,32,7,1,12.0
6450,64,9.22,0,25,1,4,5,3,7,4,22.0
6451,64,6.403,0,25,1,12,10,20,7,4,9.0
6452,64,16.763,0,25,1,12,2,20,7,16,59.0
6453,64,9.055,0,25,1,16,6,16,7,0,20.0
6454,64,16.031,0,25,1,23,15,9,7,0,55.0
6455,64,21.401,0,25,1,20,1,12,7,17,79.0
6456,64,9.434,0,25,1,2,10,0,7,2,24.0
6457,64,4.0,0,25,1,7,14,25,7,4,3.0
6458,64,12.166,0,25,1,8,3,13,7,2,34.0
6459,64,7.071,0,25,1,0,11,6,7,1,12.0
6460,64,13.416,0,25,1,1,6,22,7,12,43.0
6461,64,16.031,0,25,1,8,2,24,7,16,55.0
6462,64,9.22,0,25,1,0,9,7,7,4,22.0
6463,64,25.298,0,25,1,11,3,1,7,2,94.0
6464,64,25.08,0,25,1,21,16,0,7,2,93.0
6465,64,19.235,0,25,1,4,2,8,7,4,74.0
6466,64,5.657,0,25,1,11,10,21,7,4,7.0
6467,64,12.649,0,25,1,3,6,20,7,12,36.0
6468,64,22.825,0,25,1,27,0,5,7,11,84.0
6469,64,25.495,0,25,1,30,0,2,7,11,95.0
6470,64,18.682,0,25,1,2,0,30,7,18,71.0
6471,64,13.153,0,25,1,9,1,15,7,13,37.0
6472,64,28.425,0,25,1,29,0,3,7,18,99.0
6473,64,24.352,0,25,1,10,3,2,7,2,91.0
6474,64,6.708,0,25,1,13,2,19,7,3,10.0
6475,64,24.331,0,25,1,31,7,1,7,4,90.0
6476,64,19.105,0,25,1,21,1,3,7,13,72.0
6477,64,15.524,0,25,1,22,10,10,7,4,51.0
6478,64,7.0,0,25,1,1,11,5,7,1,11.0
6479,64,17.117,0,25,1,13,9,8,7,2,63.0
6480,64,24.083,0,25,1,23,0,9,7,18,89.0
6481,64,7.071,0,25,1,2,13,0,7,0,12.0
6482,64,23.537,0,25,1,24,6,2,7,0,86.0
6483,64,9.434,0,25,1,2,10,0,7,2,24.0
6484,64,16.971,0,25,1,19,2,4,7,12,60.0
6485,64,16.279,0,25,1,10,2,22,7,16,57.0
6486,64,10.05,0,25,1,17,4,15,7,1,29.0
6487,64,27.019,0,25,1,28,1,4,7,17,97.0
6488,64,13.892,0,25,1,0,6,23,7,12,44.0
6489,64,22.804,0,25,1,21,0,11,7,18,83.0
6490,64,24.739,0,25,1,11,5,1,7,0,92.0
6491,64,23.537,0,25,1,24,6,2,7,0,86.0
6492,64,12.083,0,25,1,12,0,14,7,0,33.0
6493,64,22.091,0,25,1,18,9,3,7,2,82.0
6494,64,2.236,0,25,1,5,2,27,7,0,1.0
6495,64,23.0,0,25,1,30,11,2,7,0,85.0
6496,64,6.325,0,25,1,3,8,3,7,0,8.0
6497,64,17.464,0,25,1,11,1,21,7,17,65.0
6498,64,21.541,0,25,1,7,3,5,7,2,80.0
6499,64,17.464,0,25,1,3,7,9,7,1,65.0
6500,65,16.492,14,8,0,8,0,24,24,18,65.0
6501,65,4.472,14,8,0,20,2,3,24,12,7.0
6502,65,9.055,14,8,0,19,6,7,24,0,32.0
6503,65,9.055,14,8,0,19,6,7,24,0,32.0
6504,65,5.099,14,8,0,19,1,5,24,13,11.0
6505,65,5.0,14,8,0,19,0,13,24,14,9.0
6506,65,11.0,14,8,0,13,0,19,24,14,41.0
6507,65,18.868,14,8,0,8,10,24,24,4,73.0
6508,65,10.05,14,8,0,25,7,7,24,4,37.0
6509,65,6.708,14,8,0,1,6,11,24,2,18.0
6510,65,10.0,14,8,0,12,10,0,24,2,35.0
6511,65,5.099,14,8,0,19,1,5,24,13,11.0
6512,65,24.698,14,8,0,3,0,29,24,1,96.0
6513,65,24.331,14,8,0,0,8,12,24,10,95.0
6514,65,4.472,14,8,0,20,2,12,24,16,7.0
6515,65,12.649,14,8,0,9,12,12,24,2,46.0
6516,65,4.123,14,8,0,25,0,7,24,18,5.0
6517,65,7.81,14,8,0,10,2,2,24,4,22.0
6518,65,20.396,14,8,0,4,0,28,24,18,81.0
6519,65,15.297,14,8,0,9,3,23,24,11,59.0
6520,65,19.235,14,8,0,5,7,27,24,11,76.0
6521,65,11.18,14,8,0,22,11,10,24,3,42.0
6522,65,14.422,14,8,0,6,8,0,24,0,54.0
6523,65,19.416,14,8,0,5,0,27,24,18,79.0
6524,65,8.246,14,8,0,16,2,7,24,12,27.0
6525,65,23.854,14,8,0,4,0,28,24,1,90.0
6526,65,6.708,14,8,0,1,6,11,24,2,18.0
6527,65,18.439,14,8,0,12,14,20,24,0,71.0
6528,65,19.0,14,8,0,5,4,27,24,14,74.0
6529,65,25.08,14,8,0,1,14,31,24,4,97.0
6530,65,16.553,14,8,0,31,12,1,24,0,66.0
6531,65,12.806,14,8,0,16,1,16,24,4,47.0
6532,65,24.042,14,8,0,1,11,1,24,1,92.0
6533,65,13.928,14,8,0,19,4,13,24,1,53.0
6534,65,5.831,14,8,0,7,2,5,24,4,15.0
6535,65,25.495,14,8,0,1,15,31,24,3,98.0
6536,65,17.692,14,8,0,0,12,21,24,2,69.0
6537,65,10.05,14,8,0,25,7,7,24,4,37.0
6538,65,7.28,14,8,0,6,4,6,24,1,20.0
6539,65,10.0,14,8,0,24,7,8,24,4,35.0
6540,65,15.0,14,8,0,6,9,20,24,0,57.0
6541,65,18.788,14,8,0,1,12,5,24,0,72.0
6542,65,24.021,14,8,0,0,5,24,24,13,91.0
6543,65,24.187,14,8,0,0,7,32,24,11,93.0
6544,65,8.062,14,8,0,31,0,1,24,18,24.0
6545,65,16.279,14,8,0,8,1,24,24,17,64.0
6546,65,21.095,14,8,0,3,6,20,24,12,83.0
6547,65,23.195,14,8,0,1,1,31,24,17,86.0
6548,65,21.213,14,8,0,3,7,29,24,11,84.0
6549,65,24.187,14,8,0,0,7,32,24,11,93.0
6550,65,11.402,14,8,0,13,1,19,24,17,44.0
6551,65,15.133,14,8,0,9,2,14,24,12,58.0
6552,65,8.062,14,8,0,8,4,4,24,1,24.0
6553,65,25.807,14,8,0,3,2,29,24,0,99.0
6554,65,19.313,14,8,0,0,11,6,24,1,78.0
6555,65,15.652,14,8,0,4,7,2,24,1,61.0
6556,65,13.153,14,8,0,11,2,21,24,16,50.0
6557,65,10.63,14,8,0,11,5,1,24,0,39.0
6558,65,20.025,14,8,0,4,3,3,24,0,80.0
6559,65,14.866,14,8,0,5,5,2,24,4,56.0
6560,65,8.944,14,8,0,0,8,12,24,0,31.0
6561,65,11.18,14,8,0,13,2,10,24,12,42.0
6562,65,8.0,14,8,0,4,5,8,24,0,23.0
6563,65,21.024,14,8,0,3,3,4,24,0,82.0
6564,65,5.657,14,8,0,8,1,4,24,10,14.0
6565,65,8.062,14,8,0,17,0,15,24,18,24.0
6566,65,19.105,14,8,0,11,14,21,24,0,75.0
6567,65,6.0,14,8,0,30,4,2,24,14,17.0
6568,65,3.606,14,8,0,27,2,5,24,16,4.0
6569,65,16.643,14,8,0,4,9,22,24,0,67.0
6570,65,11.705,14,8,0,20,11,12,24,3,45.0
6571,65,3.0,14,8,0,24,1,8,24,17,2.0
6572,65,5.831,14,8,0,7,2,5,24,4,15.0
6573,65,4.243,14,8,0,21,1,11,24,17,6.0
6574,65,15.524,14,8,0,9,4,3,24,10,60.0
6575,65,5.099,14,8,0,4,3,3,24,0,11.0
6576,65,7.28,14,8,0,17,2,15,24,16,20.0
6577,65,13.0,14,8,0,7,5,0,24,4,48.0
6578,65,17.263,14,8,0,7,7,25,24,11,68.0
6579,65,23.0,14,8,0,1,4,31,24,14,85.0
6580,65,10.63,14,8,0,11,5,1,24,0,39.0
6581,65,5.0,14,8,0,19,0,13,24,14,9.0
6582,65,13.0,14,8,0,18,9,3,24,2,48.0
6583,65,8.544,14,8,0,7,5,5,24,0,28.0
6584,65,16.155,14,8,0,18,6,14,24,0,63.0
6585,65,18.0,14,8,0,6,4,26,24,14,70.0
6586,65,8.544,14,8,0,1,8,11,24,0,28.0
6587,65,19.235,14,8,0,1,13,25,24,0,76.0
6588,65,23.77,14,8,0,1,10,1,24,2,89.0
6589,65,9.434,14,8,0,12,9,0,24,4,34.0
6590,65,2.828,14,8,0,22,2,1,24,12,1.0
6591,65,1.0,14,8,0,24,1,0,24,13,0.0
6592,65,16.125,14,8,0,4,8,2,24,0,62.0
6593,65,23.707,14,8,0,3,1,29,24,3,88.0
6594,65,8.544,14,8,0,16,1,16,24,17,28.0
6595,65,14.422,14,8,0,6,8,0,24,0,54.0
6596,65,13.342,14,8,0,11,1,21,24,17,51.0
6597,65,13.342,14,8,0,11,1,21,24,17,51.0
6598,65,23.195,14,8,0,1,1,31,24,17,86.0
6599,65,3.162,14,8,0,25,0,7,24,11,3.0
6600,66,17.464,3,30,15,19,6,13,2,0,58.0
6601,66,6.403,3,30,15,1,11,5,2,1,17.0
6602,66,15.133,3,30,15,0,0,32,2,18,47.0
6603,66,26.42,3,30,15,25,2,7,2,16,85.0
6604,66,6.083,3,30,15,8,10,24,2,4,15.0
6605,66,6.325,3,30,15,0,9,2,2,4,16.0
6606,66,11.662,3,30,15,8,1,16,2,13,40.0
6607,66,23.022,3,30,15,21,2,11,2,16,79.0
6608,66,27.0,3,30,15,29,8,3,2,3,87.0
6609,66,23.087,3,30,15,4,1,8,2,10,82.0
6610,66,12.166,3,30,15,0,3,7,2,0,42.0
6611,66,21.378,3,30,15,23,15,9,2,0,71.0
6612,66,9.22,3,30,15,11,13,21,2,1,29.0
6613,66,17.029,3,30,15,15,0,17,2,14,53.0
6614,66,15.0,3,30,15,17,2,15,2,3,46.0
6615,66,19.925,3,30,15,1,5,11,2,4,68.0
6616,66,19.105,3,30,15,16,2,16,2,16,64.0
6617,66,10.63,3,30,15,9,3,23,2,11,35.0
6618,66,3.606,3,30,15,4,1,28,2,0,6.0
6619,66,19.416,3,30,15,21,15,11,2,0,66.0
6620,66,22.204,3,30,15,20,2,12,2,16,78.0
6621,66,16.155,3,30,15,8,0,24,2,18,50.0
6622,66,16.279,3,30,15,18,5,14,2,0,51.0
6623,66,13.342,3,30,15,15,5,17,2,0,45.0
6624,66,28.018,3,30,15,30,7,2,2,4,89.0
6625,66,18.248,3,30,15,20,14,12,2,0,62.0
6626,66,19.209,3,30,15,14,0,18,2,18,65.0
6627,66,30.676,3,30,15,0,5,1,2,13,96.0
6628,66,5.0,3,30,15,2,10,0,2,2,11.0
6629,66,4.472,3,30,15,0,11,2,2,1,8.0
6630,66,9.055,3,30,15,0,12,21,2,2,28.0
6631,66,19.026,3,30,15,10,12,11,2,2,63.0
6632,66,18.028,3,30,15,20,10,12,2,4,60.0
6633,66,23.022,3,30,15,25,7,7,2,4,79.0
6634,66,22.0,3,30,15,24,8,8,2,3,75.0
6635,66,2.828,3,30,15,4,0,28,2,1,4.0
6636,66,23.022,3,30,15,21,2,11,2,16,79.0
6637,66,11.402,3,30,15,9,2,14,2,12,39.0
6638,66,13.153,3,30,15,15,4,17,2,1,44.0
6639,66,9.0,3,30,15,2,6,21,2,12,26.0
6640,66,2.0,3,30,15,0,15,32,2,3,1.0
6641,66,5.657,3,30,15,6,2,26,2,0,14.0
6642,66,12.042,3,30,15,11,3,21,2,11,41.0
6643,66,28.443,3,30,15,10,3,2,2,2,91.0
6644,66,17.263,3,30,15,19,5,13,2,0,57.0
6645,66,29.833,3,30,15,11,1,1,2,10,94.0
6646,66,9.0,3,30,15,11,11,21,2,3,26.0
6647,66,31.305,3,30,15,30,1,2,2,17,97.0
6648,66,10.198,3,30,15,12,13,20,2,1,33.0
6649,66,17.029,3,30,15,8,3,13,2,2,53.0
6650,66,3.0,3,30,15,2,12,0,2,0,5.0
6651,66,10.0,3,30,15,12,11,20,2,3,31.0
6652,66,29.428,3,30,15,11,3,1,2,2,93.0
6653,66,24.207,3,30,15,21,0,11,2,18,83.0
6654,66,5.385,3,30,15,0,10,2,2,2,13.0
6655,66,2.236,3,30,15,3,0,29,2,1,2.0
6656,66,21.0,3,30,15,23,11,9,2,3,70.0
6657,66,21.401,3,30,15,19,2,13,2,16,72.0
6658,66,4.472,3,30,15,0,13,26,2,0,8.0
6659,66,5.0,3,30,15,2,10,0,2,2,11.0
6660,66,15.133,3,30,15,4,0,28,2,18,47.0
6661,66,10.44,3,30,15,6,8,0,2,0,34.0
6662,66,22.023,3,30,15,24,7,8,2,4,76.0
6663,66,8.246,3,30,15,0,7,32,2,11,25.0
6664,66,6.403,3,30,15,7,2,25,2,0,17.0
6665,66,17.0,3,30,15,19,2,13,2,3,52.0
6666,66,28.636,3,30,15,10,2,2,2,4,92.0
6667,66,26.926,3,30,15,8,1,4,2,10,86.0
6668,66,10.05,3,30,15,3,5,21,2,13,32.0
6669,66,18.028,3,30,15,12,0,20,2,18,60.0
6670,66,22.023,3,30,15,19,1,13,2,17,76.0
6671,66,21.541,3,30,15,22,3,10,2,11,73.0
6672,66,15.133,3,30,15,0,0,32,2,18,47.0
6673,66,7.81,3,30,15,2,6,4,2,2,20.0
6674,66,30.414,3,30,15,29,1,3,2,17,95.0
6675,66,10.77,3,30,15,6,5,18,2,13,36.0
6676,66,17.804,3,30,15,13,1,19,2,17,59.0
6677,66,17.205,3,30,15,16,1,8,2,13,56.0
6678,66,19.416,3,30,15,18,0,14,2,14,66.0
6679,66,2.236,3,30,15,3,0,29,2,1,2.0
6680,66,12.207,3,30,15,9,1,15,2,13,43.0
6681,66,9.22,3,30,15,11,13,21,2,1,29.0
6682,66,17.029,3,30,15,19,1,13,2,4,53.0
6683,66,1.414,3,30,15,1,16,1,2,2,0.0
6684,66,11.18,3,30,15,6,6,0,2,2,38.0
6685,66,27.0,3,30,15,29,8,3,2,3,87.0
6686,66,24.597,3,30,15,24,0,8,2,14,84.0
6687,66,8.062,3,30,15,10,10,22,2,4,23.0
6688,66,20.248,3,30,15,19,0,13,2,14,69.0
6689,66,3.606,3,30,15,0,18,32,2,0,6.0
6690,66,10.77,3,30,15,12,15,20,2,0,36.0
6691,66,7.81,3,30,15,2,9,5,2,4,20.0
6692,66,32.202,3,30,15,31,1,1,2,17,99.0
6693,66,8.0,3,30,15,2,7,30,2,11,22.0
6694,66,4.472,3,30,15,6,0,26,2,1,8.0
6695,66,31.623,3,30,15,1,5,0,2,13,98.0
6696,66,28.16,3,30,15,10,5,2,2,0,90.0
6697,66,21.541,3,30,15,22,3,10,2,11,73.0
6698,66,6.403,3,30,15,0,10,6,2,2,17.0
6699,66,8.062,3,30,15,3,7,29,2,11,23.0
6700,67,10.0,12,13,2,4,0,28,10,4,34.0
6701,67,5.0,12,13,2,10,1,22,10,17,10.0
6702,67,2.236,12,13,2,8,3,24,10,11,3.0
6703,67,16.279,12,13,2,21,14,11,10,0,76.0
6704,67,14.213,12,13,2,19,4,13,10,1,70.0
6705,67,13.454,12,13,2,0,15,32,10,3,66.0
6706,67,21.587,12,13,2,31,1,1,10,17,93.0
6707,67,8.944,12,13,2,18,2,14,10,16,30.0
6708,67,22.361,12,13,2,12,10,0,10,2,95.0
6709,67,20.809,12,13,2,27,11,5,10,0,90.0
6710,67,5.0,12,13,2,15,2,8,10,12,10.0
6711,67,8.246,12,13,2,18,0,14,10,14,27.0
6712,67,17.72,12,13,2,7,4,5,10,1,82.0
6713,67,17.72,12,13,2,7,4,5,10,1,82.0
6714,67,1.0,12,13,2,9,2,14,10,12,0.0
6715,67,22.361,12,13,2,32,2,0,10,16,95.0
6716,67,14.142,12,13,2,0,16,2,10,2,69.0
6717,67,10.05,12,13,2,20,3,12,10,11,41.0
6718,67,7.211,12,13,2,6,0,26,10,18,24.0
6719,67,2.0,12,13,2,8,2,15,10,12,2.0
6720,67,12.728,12,13,2,1,15,31,10,3,62.0
6721,67,15.811,12,13,2,23,11,9,10,3,75.0
6722,67,10.0,12,13,2,2,0,30,10,18,34.0
6723,67,7.616,12,13,2,7,0,19,10,0,26.0
6724,67,15.297,12,13,2,5,2,7,10,4,74.0
6725,67,10.817,12,13,2,19,0,13,10,18,48.0
6726,67,14.318,12,13,2,23,0,9,10,18,71.0
6727,67,6.0,12,13,2,4,6,19,10,12,15.0
6728,67,13.601,12,13,2,3,6,9,10,2,68.0
6729,67,23.022,12,13,2,29,12,3,10,0,98.0
6730,67,17.205,12,13,2,13,9,8,10,2,79.0
6731,67,10.0,12,13,2,0,6,23,10,12,34.0
6732,67,9.22,12,13,2,17,0,15,10,18,31.0
6733,67,10.44,12,13,2,2,3,19,10,2,46.0
6734,67,10.0,12,13,2,0,6,23,10,12,34.0
6735,67,10.198,12,13,2,0,4,32,10,14,42.0
6736,67,3.162,12,13,2,6,5,1,10,4,7.0
6737,67,22.561,12,13,2,32,1,0,10,17,97.0
6738,67,10.0,12,13,2,20,2,3,10,12,34.0
6739,67,8.602,12,13,2,3,1,29,10,17,29.0
6740,67,7.211,12,13,2,16,2,16,10,16,24.0
6741,67,20.224,12,13,2,10,2,2,10,4,88.0
6742,67,6.403,12,13,2,14,1,18,10,17,19.0
6743,67,8.544,12,13,2,13,1,19,10,4,28.0
6744,67,22.204,12,13,2,7,3,0,10,0,94.0
6745,67,7.071,12,13,2,3,7,29,10,11,22.0
6746,67,14.318,12,13,2,3,8,9,10,0,71.0
6747,67,10.0,12,13,2,2,0,30,10,18,34.0
6748,67,17.029,12,13,2,21,15,11,10,0,78.0
6749,67,6.083,12,13,2,4,5,20,10,13,17.0
6750,67,14.866,12,13,2,10,12,11,10,2,73.0
6751,67,13.038,12,13,2,9,2,23,10,0,64.0
6752,67,16.763,12,13,2,6,4,6,10,1,77.0
6753,67,17.464,12,13,2,20,6,6,10,0,80.0
6754,67,18.028,12,13,2,14,9,7,10,2,85.0
6755,67,11.705,12,13,2,6,0,26,10,1,52.0
6756,67,10.44,12,13,2,0,5,12,10,4,46.0
6757,67,12.649,12,13,2,6,1,26,10,0,61.0
6758,67,6.0,12,13,2,10,0,22,10,18,15.0
6759,67,9.899,12,13,2,11,0,15,10,0,33.0
6760,67,5.385,12,13,2,5,8,7,10,10,12.0
6761,67,10.296,12,13,2,1,11,1,10,1,45.0
6762,67,10.0,12,13,2,0,6,23,10,12,34.0
6763,67,13.454,12,13,2,1,16,1,10,2,66.0
6764,67,17.464,12,13,2,27,2,5,10,16,80.0
6765,67,7.071,12,13,2,17,3,15,10,11,22.0
6766,67,10.198,12,13,2,0,8,12,10,10,42.0
6767,67,12.806,12,13,2,20,10,12,10,4,63.0
6768,67,6.403,12,13,2,14,1,18,10,17,19.0
6769,67,11.402,12,13,2,1,5,11,10,4,49.0
6770,67,1.0,12,13,2,10,3,22,10,11,0.0
6771,67,6.083,12,13,2,11,0,21,10,18,17.0
6772,67,20.224,12,13,2,10,2,2,10,4,88.0
6773,67,12.166,12,13,2,22,0,10,10,14,57.0
6774,67,3.162,12,13,2,4,5,3,10,4,7.0
6775,67,25.06,12,13,2,32,18,0,10,0,99.0
6776,67,9.487,12,13,2,1,9,1,10,4,32.0
6777,67,11.705,12,13,2,14,4,18,10,1,52.0
6778,67,4.0,12,13,2,10,2,22,10,16,9.0
6779,67,2.236,12,13,2,8,1,16,10,13,3.0
6780,67,5.385,12,13,2,5,4,27,10,14,12.0
6781,67,21.401,12,13,2,27,12,5,10,0,91.0
6782,67,19.235,12,13,2,9,2,3,10,4,87.0
6783,67,12.53,12,13,2,16,4,16,10,1,60.0
6784,67,2.828,12,13,2,8,0,24,10,14,6.0
6785,67,5.831,12,13,2,5,3,2,10,0,14.0
6786,67,12.166,12,13,2,8,1,24,10,0,57.0
6787,67,2.236,12,13,2,9,4,3,10,10,3.0
6788,67,21.401,12,13,2,27,12,5,10,0,91.0
6789,67,12.166,12,13,2,2,4,10,10,10,57.0
6790,67,12.042,12,13,2,22,3,10,10,11,55.0
6791,67,11.662,12,13,2,0,12,2,10,0,51.0
6792,67,10.198,12,13,2,0,4,12,10,10,42.0
6793,67,7.0,12,13,2,4,9,22,10,0,21.0
6794,67,11.705,12,13,2,1,6,11,10,2,52.0
6795,67,17.804,12,13,2,24,10,8,10,1,84.0
6796,67,12.042,12,13,2,11,14,21,10,0,55.0
6797,67,11.402,12,13,2,13,4,19,10,1,49.0
6798,67,13.153,12,13,2,23,0,9,10,14,65.0
6799,67,18.111,12,13,2,28,4,4,10,14,86.0
6800,68,10.44,14,28,4,7,14,25,4,4,18.0
6801,68,13.153,14,28,4,17,2,6,4,12,31.0
6802,68,29.411,14,28,4,26,13,0,4,0,97.0
6803,68,14.318,14,28,4,1,18,31,4,0,38.0
6804,68,21.378,14,28,4,5,1,7,4,10,63.0
6805,68,7.28,14,28,4,11,2,12,4,12,14.0
6806,68,11.045,14,28,4,3,1,29,4,3,25.0
6807,68,21.932,14,28,4,18,6,8,4,0,66.0
6808,68,24.021,14,28,4,3,3,4,4,0,78.0
6809,68,13.153,14,28,4,17,2,6,4,12,31.0
6810,68,11.402,14,28,4,7,15,25,4,3,27.0
6811,68,26.926,14,28,4,10,4,2,4,1,84.0
6812,68,26.42,14,28,4,27,10,5,4,1,82.0
6813,68,27.659,14,28,4,11,3,1,4,2,89.0
6814,68,19.209,14,28,4,16,6,16,4,0,53.0
6815,68,20.224,14,28,4,24,1,8,4,17,57.0
6816,68,10.77,14,28,4,14,0,18,4,18,22.0
6817,68,23.087,14,28,4,27,2,5,4,16,73.0
6818,68,7.211,14,28,4,10,4,2,4,10,12.0
6819,68,23.77,14,28,4,7,3,5,4,2,77.0
6820,68,23.087,14,28,4,6,4,6,4,1,73.0
